timestamp,price,daily_change,moving_average_7,max_price,min_price,price_category
2024-09-11 13:20:36.203,56964.91330941048,0.2529457229142551,56673.57010696339,True,False,Very Low
2024-09-11 14:11:29.911,55901.74064288845,-1.8663640559712702,56595.658408169416,False,True,Very Low
2024-09-11 15:03:42.377,55973.8859302244,0.1290573182628263,56497.24523674667,False,False,Very Low
2024-09-11 16:13:30.253,56918.38810970602,1.6873979066935219,56540.68793429248,False,False,Very Low
2024-09-11 17:14:57.475,57513.11497228514,1.0448765018306938,56676.91650285736,True,False,Very Low
2024-09-11 18:19:14.598,57749.3173909131,0.41069314145441016,56834.64955767927,True,False,Very Low
2024-09-11 19:23:47.078,57571.61409552569,-0.30771497121691027,56941.85349299333,False,False,Very Low
2024-09-11 20:24:58.756,57583.58942979908,0.020800761732187034,57030.23579590598,False,False,Very Low
2024-09-11 21:08:10.663,57561.05343117227,-0.039136147728824344,57267.28047994652,False,False,Very Low
2024-09-11 22:05:47.392,57314.02410795248,-0.42916053215595884,57458.72879105054,False,False,Very Low
2024-09-11 23:04:27.628,57479.54836290061,0.28880236124471104,57538.8945415069,False,False,Very Low
2024-09-12 00:25:19.229,57510.79883039848,0.05436797676379168,57538.56366409453,False,False,Very Low
2024-09-12 01:05:18.906,57624.35189196091,0.1974465037380302,57520.71144995851,True,False,Very Low
2024-09-12 02:02:11.215,57935.45646898966,0.5398838630099156,57572.68893188193,True,False,Very Low
2024-09-12 04:09:22.229,58218.67880572494,0.488858384824975,57663.41598558562,True,False,Very Low
2024-09-12 05:13:00.001,58120.23290678855,-0.16909675890259823,57743.298767816515,False,False,Very Low
2024-09-12 06:00:23.288,57938.797549689305,-0.3121724535932735,57832.55211663607,False,False,Very Low
2024-09-12 07:15:16.997,57888.36985638706,-0.08703614060854292,57890.95518713413,False,False,Very Low
2024-09-12 08:19:05.908,58253.63856478929,0.6309880711935945,57997.075149189965,True,False,Very Low
2024-09-12 09:24:37.018,58215.39951897844,-0.06564233025259103,58081.51052447817,False,False,Very Low
2024-09-12 10:33:54.973,58026.009078758456,-0.3253270471127556,58094.446611588006,False,False,Very Low
2024-09-12 11:32:32.965,58091.00972656764,0.1120198491006974,58076.208171708386,False,False,Very Low
2024-09-12 12:27:49.787,58057.08319565786,-0.05840237769917378,58067.186784404,False,False,Very Low
2024-09-12 13:09:59.222,57659.95493558617,-0.6840306784502648,58027.35212524641,False,True,Very Low
2024-09-12 14:19:02.326,57970.459668913456,0.538510190779995,58039.07924132162,False,False,Very Low
2024-09-12 15:19:26.910,57927.30769053969,-0.07443787511816069,57992.46054500025,False,False,Very Low
2024-09-12 16:21:47.608,57822.685553282594,-0.18060935580850312,57936.35854990083,False,False,Very Low
2024-09-12 17:03:22.411,58087.38186620643,0.4577724303032049,57945.12609096483,False,False,Very Low
2024-09-12 18:17:45.424,58358.33129607552,0.4664514411979681,57983.314886608816,True,False,Very Low
